ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
cjx992kur1jsj0890kln40qjh,cjtn8nc0nofif0bqppe2gjtc6,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Ff0bfa089-7769-a94f-a7fe-ecae69e0efb0-MendeManual-19.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":889,""y"":1207},{""x"":1479,""y"":1611}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":616,""y"":1932},{""x"":2185,""y"":2212}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":606,""y"":2355},{""x"":2294,""y"":2552}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":493,""y"":2866},{""x"":2204,""y"":3088}]}]}",haberc@uw.edu,BilingualDataTagging,1561312367000,1561312367000,24.78,MendeManual-19.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx992kur1jsj0890kln40qjh
cjx9934ff0aif0811qgxlse4u,cjtn8nc0nofij0bqpeii8i10g,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F5e14f5f8-98df-222e-4a08-e021ffdaecac-MendeManual-18.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":523,""y"":1168},{""x"":2262,""y"":1611}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":545,""y"":1772},{""x"":2421,""y"":2277}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":554,""y"":2548},{""x"":2363,""y"":2784}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":559,""y"":2958},{""x"":2402,""y"":3142}]}]}",haberc@uw.edu,BilingualDataTagging,1561312393000,1561312393000,25.098,MendeManual-18.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx9934ff0aif0811qgxlse4u
cjx993vv80zm10800ytuwi9c0,cjtn8nc0nofin0bqpnrin2piu,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F5ed40db0-5cc8-6e02-8281-3a34af01a9bf-MendeManual-17.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":399,""y"":1552},{""x"":1490,""y"":2023}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":1570,""y"":1562},{""x"":2583,""y"":1988}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":542,""y"":2448},{""x"":1912,""y"":2857}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":551,""y"":2987},{""x"":2063,""y"":3366}]}]}",haberc@uw.edu,BilingualDataTagging,1561312428000,1561312428000,35.262,MendeManual-17.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx993vv80zm10800ytuwi9c0
cjx994xk10aou0811e3kf9lc6,cjtn8nc0nofir0bqplk93bp3b,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Fc8f99ae7-5953-939c-6f60-500aa56ea875-MendeManual-16.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":419,""y"":631},{""x"":2217,""y"":900}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":589,""y"":1099},{""x"":2344,""y"":1235}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":404,""y"":1510},{""x"":404,""y"":1749},{""x"":2540,""y"":1752},{""x"":2541,""y"":1510}]},{""select_how_many_columns"":""quad-columnar"",""geometry"":[{""x"":421,""y"":2156},{""x"":2405,""y"":2366}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":407,""y"":2390},{""x"":407,""y"":3066},{""x"":2177,""y"":3068},{""x"":2176,""y"":2390}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":405,""y"":3096},{""x"":2352,""y"":3435}]}]}",haberc@uw.edu,BilingualDataTagging,1561312477000,1561312477000,48.596,MendeManual-16.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx994xk10aou0811e3kf9lc6
cjx9965tt26m6083677k0hpli,cjtn8nc0nofiv0bqpte14pa8m,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Fa53e3615-1bbe-0e6d-fbd2-dcf58060b9b4-MendeManual-15.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":403,""y"":557},{""x"":1126,""y"":951}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":1485,""y"":558},{""x"":2398,""y"":979}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":864,""y"":1390},{""x"":1376,""y"":1530}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":1820,""y"":1390},{""x"":2544,""y"":1520}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":714,""y"":1866},{""x"":1364,""y"":2067}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":1712,""y"":1878},{""x"":2473,""y"":2072}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":647,""y"":2634},{""x"":1350,""y"":2906}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":1631,""y"":2628},{""x"":2505,""y"":2895}]},{""select_how_many_columns"":""quad-columnar"",""geometry"":[{""x"":403,""y"":3040},{""x"":2583,""y"":3432}]}]}",haberc@uw.edu,BilingualDataTagging,1561312535000,1561312535000,57.033,MendeManual-15.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx9965tt26m6083677k0hpli
cjx999mel1kf20890ssx21t8w,cjtn8nc0nofiz0bqpjdeqcmo9,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F06fd47e4-ea06-3e0a-9522-e0bded551dc6-MendeManual-14.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":1008,""y"":686},{""x"":2740,""y"":2594}]}]}",haberc@uw.edu,BilingualDataTagging,1561312696000,1561312696000,14.736,MendeManual-14.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx999mel1kf20890ssx21t8w
cjx99a0t1c8140891wb0h9o69,cjtn8nc0nofj30bqpmzu7tem3,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Fd96c4e27-c1d0-47ef-bc5a-75126ddd9780-MendeManual-13.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":592,""y"":1502},{""x"":2558,""y"":2514}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":838,""y"":2655},{""x"":2475,""y"":3144}]}]}",haberc@uw.edu,BilingualDataTagging,1561312715000,1561312715000,18.097,MendeManual-13.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx99a0t1c8140891wb0h9o69
cjx99ajg2104p08007ohlo0ce,cjtn8nc0oofj70bqpvpp6p28v,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F0ee6a6db-4baf-83b4-88a2-03668c77d561-MendeManual-12.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":885,""y"":354},{""x"":2031,""y"":796}]},{""select_how_many_columns"":""tri-columnar"",""geometry"":[{""x"":400,""y"":935},{""x"":2532,""y"":1284}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":413,""y"":1587},{""x"":1824,""y"":2398}]}]}",haberc@uw.edu,BilingualDataTagging,1561312739000,1561312739000,23.823,MendeManual-12.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx99ajg2104p08007ohlo0ce
cjx99alxs0bme0811ehm5hoe2,cjtn8nc0oofjb0bqpaqjfpfvx,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Fbc8d7d16-e159-91f3-500b-28b78cadf555-MendeManual-11.png,Skip,haberc@uw.edu,BilingualDataTagging,1561312742000,1561312742000,2.964,MendeManual-11.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx99alxs0bme0811ehm5hoe2
cjx99az07c87a0891cw9r4ajg,cjtn8nc0oofjf0bqppih0lfl3,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F215652bf-7952-83ac-9e96-97db27f3dd7f-MendeManual-10.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":630,""y"":1928},{""x"":2428,""y"":2555}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":419,""y"":2687},{""x"":2261,""y"":2968}]}]}",haberc@uw.edu,BilingualDataTagging,1561312759000,1561312759000,16.581,MendeManual-10.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx99az07c87a0891cw9r4ajg
cjx99c7bs109i0800a9w3nptc,cjtn8nc0oofjj0bqp7pzzvdac,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F418dad1f-d51f-dc5c-ae12-8311930a05b6-MendeManual-9.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":588,""y"":1725},{""x"":1281,""y"":1949}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":1351,""y"":1730},{""x"":2069,""y"":1936}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":407,""y"":2332},{""x"":1331,""y"":2592}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":1465,""y"":2339},{""x"":2415,""y"":2563}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":744,""y"":2801},{""x"":1289,""y"":3001}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":1559,""y"":2810},{""x"":2194,""y"":3002}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":808,""y"":3210},{""x"":1743,""y"":3360}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":563,""y"":3377},{""x"":2207,""y"":3535}]}]}",haberc@uw.edu,BilingualDataTagging,1561312816000,1561312816000,57.068,MendeManual-9.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx99c7bs109i0800a9w3nptc
cjx99d74g0bwz0811rzn0tdif,cjtn8nc0oofjn0bqpw2p9kzzu,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F5a96b764-de19-d89b-010d-38123c3bc0a4-MendeManual-8.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":803,""y"":393},{""x"":1360,""y"":532}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":630,""y"":744},{""x"":2453,""y"":972}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":636,""y"":1161},{""x"":2527,""y"":1333}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":733,""y"":1444},{""x"":2180,""y"":1542}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":749,""y"":2809},{""x"":1345,""y"":3004}]}]}",haberc@uw.edu,BilingualDataTagging,1561312863000,1561312863000,45.952,MendeManual-8.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx99d74g0bwz0811rzn0tdif
cjx99e032dphj08447ts3rqh7,cjtn8nc0oofjr0bqpphm6rdkk,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F48fc5360-eea5-b479-7456-999c75756529-MendeManual-7.png,"{""Table"":[{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":633,""y"":1869},{""x"":2254,""y"":3151}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":764,""y"":1290},{""x"":1787,""y"":1565}]},{""select_how_many_columns"":""quad-columnar"",""geometry"":[{""x"":759,""y"":807},{""x"":1997,""y"":1024}]}]}",haberc@uw.edu,BilingualDataTagging,1561312900000,1561312900000,37.187,MendeManual-7.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx99e032dphj08447ts3rqh7
cjx99env3dpk90844vdsiasli,cjtn8nc0oofjv0bqp1hfd4ke2,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Fb1499d1c-7cb9-940c-aad6-9c35ecafa24c-MendeManual-6.png,"{""Table"":[{""select_how_many_columns"":""tri-columnar"",""geometry"":[{""x"":395,""y"":1011},{""x"":1358,""y"":1761}]},{""select_how_many_columns"":""tri-columnar"",""geometry"":[{""x"":1427,""y"":1012},{""x"":2515,""y"":1796}]},{""select_how_many_columns"":""tri-columnar"",""geometry"":[{""x"":757,""y"":2137},{""x"":1609,""y"":2580}]},{""select_how_many_columns"":""bi-columnar"",""geometry"":[{""x"":765,""y"":2729},{""x"":1485,""y"":3062}]}]}",haberc@uw.edu,BilingualDataTagging,1561312931000,1561312931000,30.461,MendeManual-6.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx99env3dpk90844vdsiasli
cjx99erbc27e7083689tsck9f,cjtn8nc0oofjz0bqp0qm2jgm4,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Fc6b8c47c-708a-a77c-365c-aaee75e0b126-MendeManual-5.png,Skip,haberc@uw.edu,BilingualDataTagging,1561312936000,1561312936000,4.253,MendeManual-5.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx99erbc27e7083689tsck9f
cjx99et1nardt08845mnldcew,cjtn8nc0oofk30bqpsxfqjohx,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F4cbd0e93-c3cd-30a1-0f40-8b47fc1d3f69-MendeManual-4.png,Skip,haberc@uw.edu,BilingualDataTagging,1561312938000,1561312938000,1.944,MendeManual-4.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx99et1nardt08845mnldcew
cjx99eu9o0c1y0811jsuhl7vl,cjtn8nc0oofk70bqpwdxd33cq,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F68ce1287-07db-b049-922f-a5b787f1e115-MendeManual-3.png,Skip,haberc@uw.edu,BilingualDataTagging,1561312939000,1561312939000,1.404,MendeManual-3.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx99eu9o0c1y0811jsuhl7vl
cjx99evot27ey0836mg140ylx,cjtn8nc0oofkb0bqpouxv2gpy,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2Fefbd6cb7-009b-4596-5525-f186b412a17d-MendeManual-2.png,Skip,haberc@uw.edu,BilingualDataTagging,1561312941000,1561312941000,1.611,MendeManual-2.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx99evot27ey0836mg140ylx
cjx99exkl27fq0836cnexg0a0,cjtn8nc0oofkf0bqptrp3tbmf,https://storage.googleapis.com/labelbox-193903.appspot.com/cjtn8mnpenkfa07991d1gorsl%2F7a632936-9494-5342-379b-158f09a2d70c-MendeManual-1.png,Skip,haberc@uw.edu,BilingualDataTagging,1561312944000,1561312948000,2.187,MendeManual-1.png,,,,,Mende,[],https://image-segmentation-v4.labelbox.com?project=cjtn8nulcnp0l0878dla0tap0&label=cjx99exkl27fq0836cnexg0a0
